t,count
1741048966,0
1741048967,0
1741048968,0
1741048969,0
1741048970,1
1741048971,1
1741048972,1
1741048973,1
1741048974,1
1741048975,1
1741048976,1
1741048977,1
1741048978,1
1741048979,1
1741048980,1
1741048981,1
1741048982,1
1741048983,1
1741048984,1
1741048985,1
1741048986,1
1741048987,1
1741048988,1
1741048989,1
1741048991,3
1741048992,5
1741048993,5
1741048994,15
1741048995,15
1741048996,15
1741048997,18
1741048998,18
1741048999,18
1741049000,18
1741049001,18
1741049002,18
1741049003,18
1741049004,18
1741049005,18
1741049006,18
1741049007,18
1741049008,18
1741049009,18
1741049010,18
1741049011,18
1741049012,18
1741049012,18
1741049012,18
1741049013,18
