t,count
1741050730,0
1741050732,0
1741050733,0
1741050734,0
1741050735,1
1741050736,1
1741050737,1
1741050738,1
1741050739,1
1741050740,1
1741050741,1
1741050742,1
1741050743,1
1741050744,1
1741050745,1
1741050746,1
1741050747,1
1741050748,1
1741050749,1
1741050750,1
1741050751,1
1741050752,1
1741050753,1
1741050754,3
1741050755,5
1741050756,6
1741050757,6
1741050758,6
1741050759,6
1741050760,6
1741050761,6
1741050762,6
1741050763,6
1741050764,6
1741050765,6
1741050766,6
1741050767,6
1741050768,6
1741050769,6
1741050770,6
1741050770,6
1741050770,6
