t,count
1741050730,5
1741050732,5
1741050733,5
1741050734,5
1741050735,5
1741050736,5
1741050737,5
1741050738,5
1741050739,5
1741050740,5
1741050741,5
1741050742,5
1741050743,5
1741050744,6
1741050745,6
1741050746,6
1741050747,7
1741050748,7
1741050749,7
1741050750,7
1741050751,7
1741050752,7
1741050753,7
1741050754,10
1741050755,10
1741050756,10
1741050757,11
1741050758,11
1741050759,13
1741050760,13
1741050761,15
1741050762,21
1741050763,21
1741050764,22
1741050765,22
1741050766,22
1741050767,27
1741050768,38
1741050769,55
1741050770,64
1741050770,64
1741050770,64
