t,value
1741050730,0
1741050732,0
1741050733,0
1741050734,0
1741050735,0
1741050736,0
1741050737,0
1741050738,0
1741050739,0
1741050740,0
1741050741,0
1741050742,0
1741050743,0
1741050744,8193
1741050745,8193
1741050746,8193
1741050747,8193
1741050748,8193
1741050749,8193
1741050750,8193
1741050751,8193
1741050752,8193
1741050753,8193
1741050754,32769
1741050755,32769
1741050756,32769
1741050757,32769
1741050758,32769
1741050759,32769
1741050760,32769
1741050761,32769
1741050762,32769
1741050763,32769
1741050764,32769
1741050765,32769
1741050766,32769
1741050767,32769
1741050768,32769
1741050769,32769
1741050770,32769
1741050770,32769
1741050770,32769
