t,value
1741052093,0
1741052094,0
1741052096,0
1741052097,0
1741052098,0
1741052099,0
1741052100,0
1741052101,0
1741052102,0
1741052103,162
1741052104,162
1741052105,162
1741052106,162
1741052107,162
1741052108,162
1741052109,162
1741052110,162
1741052111,162
1741052112,162
1741052113,263
1741052114,263
1741052115,263
1741052116,263
1741052117,263
1741052118,263
1741052119,263
1741052120,263
1741052121,263
1741052122,263
1741052123,263
1741052124,263
1741052125,263
1741052126,263
1741052127,263
1741052128,263
1741052129,263
1741052130,263
1741052131,263
1741052132,263
1741052133,408
1741052134,408
1741052134,408
1741052134,408
1741052134,408
