t,count
1741049543,0
1741049545,0
1741049546,0
1741049547,1
1741049548,1
1741049549,1
1741049550,1
1741049551,1
1741049552,1
1741049553,1
1741049554,1
1741049555,1
1741049556,1
1741049557,1
1741049558,1
1741049559,1
1741049560,1
1741049561,1
1741049562,1
1741049563,1
1741049564,1
1741049565,1
1741049566,5
1741049567,6
1741049568,21
1741049569,21
1741049570,21
1741049571,21
1741049572,21
1741049573,21
1741049574,21
1741049575,21
1741049576,21
1741049577,21
1741049578,21
1741049579,21
1741049580,21
1741049581,21
1741049582,21
1741049583,21
1741049584,21
1741049585,21
1741049586,26
1741049587,39
1741049588,39
1741049589,39
1741049590,39
1741049590,39
1741049590,39
