t,count
1741049543,5
1741049545,5
1741049546,5
1741049547,5
1741049548,5
1741049549,5
1741049550,5
1741049551,5
1741049552,5
1741049553,6
1741049554,6
1741049555,6
1741049556,6
1741049557,6
1741049558,6
1741049559,6
1741049560,7
1741049561,7
1741049562,8
1741049563,8
1741049564,8
1741049565,8
1741049566,10
1741049567,10
1741049568,10
1741049569,10
1741049570,11
1741049571,11
1741049572,12
1741049573,14
1741049574,14
1741049575,14
1741049576,25
1741049577,55
1741049578,55
1741049579,55
1741049580,56
1741049581,56
1741049582,89
1741049583,107
1741049584,129
1741049585,129
1741049586,158
1741049587,173
1741049588,251
1741049589,297
1741049590,307
1741049590,307
1741049590,307
