t,value
1741049543,0
1741049545,0
1741049546,0
1741049547,0
1741049548,0
1741049549,0
1741049550,0
1741049551,0
1741049552,0
1741049553,246
1741049554,246
1741049555,246
1741049556,246
1741049557,246
1741049558,246
1741049559,246
1741049560,246
1741049561,246
1741049562,421
1741049563,421
1741049564,421
1741049565,421
1741049566,421
1741049567,421
1741049568,421
1741049569,421
1741049570,421
1741049571,421
1741049572,421
1741049573,421
1741049574,421
1741049575,421
1741049576,421
1741049577,421
1741049578,421
1741049579,421
1741049580,421
1741049581,421
1741049582,696
1741049583,696
1741049584,696
1741049585,696
1741049586,696
1741049587,696
1741049588,696
1741049589,696
1741049590,696
1741049590,696
1741049590,696
