t,value
1741052493,0
1741052494,0
1741052496,0
1741052497,0
1741052498,0
1741052499,0
1741052500,0
1741052501,0
1741052502,0
1741052503,0
1741052504,0
1741052505,0
1741052506,156
1741052507,156
1741052508,156
1741052509,156
1741052510,156
1741052511,156
1741052512,156
1741052513,156
1741052514,156
1741052515,238
1741052516,238
1741052517,238
1741052518,238
1741052519,238
1741052520,238
1741052521,238
1741052522,238
1741052523,238
1741052524,238
1741052525,238
1741052526,238
1741052527,238
1741052528,238
1741052529,238
1741052530,238
1741052531,238
1741052532,238
1741052533,238
1741052534,238
1741052534,238
1741052534,238
1741052535,238
