t,count
1741052493,0
1741052494,0
1741052496,0
1741052497,1
1741052498,1
1741052499,1
1741052500,1
1741052501,1
1741052502,1
1741052503,1
1741052504,1
1741052505,1
1741052506,1
1741052507,1
1741052508,1
1741052509,1
1741052510,1
1741052511,1
1741052512,1
1741052513,1
1741052514,1
1741052515,5
1741052516,15
1741052517,21
1741052518,21
1741052519,21
1741052520,21
1741052521,21
1741052522,21
1741052523,21
1741052524,21
1741052525,21
1741052526,21
1741052527,21
1741052528,21
1741052529,21
1741052530,21
1741052531,21
1741052532,21
1741052533,21
1741052534,21
1741052534,21
1741052534,21
1741052535,21
