t,count
1741052493,5
1741052494,5
1741052496,5
1741052497,5
1741052498,5
1741052499,5
1741052500,5
1741052501,5
1741052502,5
1741052503,5
1741052504,5
1741052505,5
1741052506,6
1741052507,6
1741052508,6
1741052509,6
1741052510,6
1741052511,6
1741052512,7
1741052513,7
1741052514,7
1741052515,10
1741052516,10
1741052517,10
1741052518,10
1741052519,10
1741052520,10
1741052521,13
1741052522,13
1741052523,23
1741052524,49
1741052525,50
1741052526,50
1741052527,50
1741052528,52
1741052529,77
1741052530,104
1741052531,105
1741052532,110
1741052533,138
1741052534,147
1741052534,147
1741052534,147
1741052535,147
