t,count
1741052425,5
1741052426,5
1741052427,5
1741052428,5
1741052429,5
1741052430,5
1741052431,5
1741052432,5
1741052433,5
1741052434,5
1741052435,6
1741052436,6
1741052437,6
1741052438,6
1741052439,6
1741052440,6
1741052441,6
1741052442,7
1741052443,7
1741052444,7
1741052445,8
1741052446,10
1741052447,10
1741052448,10
1741052449,10
1741052450,10
1741052451,10
1741052452,13
1741052453,13
1741052454,19
1741052456,35
1741052457,35
1741052458,35
1741052459,35
1741052460,37
1741052461,56
1741052462,76
1741052463,77
1741052464,80
1741052466,81
1741052467,108
1741052468,129
1741052469,129
1741052470,155
1741052470,160
1741052470,160
1741052470,160
