t,count
1741049750,5
1741049751,5
1741049752,5
1741049753,5
1741049754,5
1741049755,5
1741049756,5
1741049757,5
1741049758,7
1741049759,7
1741049760,7
1741049761,7
1741049762,7
1741049763,7
1741049764,7
1741049765,7
1741049766,7
1741049767,7
1741049768,9
1741049769,9
1741049770,9
1741049771,11
1741049772,11
1741049773,11
1741049774,11
1741049775,11
1741049776,11
1741049778,11
1741049779,15
1741049780,15
1741049781,23
1741049782,35
1741049783,51
1741049784,51
1741049785,51
1741049786,51
1741049787,51
1741049788,92
1741049789,116
1741049790,116
1741049791,125
1741049792,148
1741049792,153
1741049792,153
1741049792,153
