t,count
1741049750,0
1741049751,0
1741049752,0
1741049753,1
1741049754,1
1741049755,1
1741049756,1
1741049757,1
1741049758,1
1741049759,1
1741049760,1
1741049761,1
1741049762,1
1741049763,1
1741049764,1
1741049765,1
1741049766,1
1741049767,1
1741049768,1
1741049769,1
1741049770,1
1741049771,3
1741049772,5
1741049773,18
1741049774,18
1741049775,18
1741049776,18
1741049778,18
1741049779,18
1741049780,18
1741049781,18
1741049782,18
1741049783,18
1741049784,18
1741049785,18
1741049786,18
1741049787,18
1741049788,18
1741049789,18
1741049790,18
1741049791,18
1741049792,18
1741049792,18
1741049792,18
1741049792,18
