t,value
1741050857,0
1741050858,0
1741050859,0
1741050860,0
1741050861,0
1741050862,0
1741050863,0
1741050864,0
1741050865,0
1741050866,146
1741050867,146
1741050868,146
1741050869,146
1741050870,146
1741050871,146
1741050872,146
1741050873,146
1741050874,146
1741050875,146
1741050876,237
1741050877,237
1741050878,237
1741050879,237
1741050880,237
1741050881,237
1741050882,237
1741050883,237
1741050884,237
1741050885,237
1741050886,237
1741050887,237
1741050888,237
1741050889,237
1741050890,237
1741050891,237
1741050892,237
1741050893,237
1741050895,237
1741050896,237
1741050896,375
1741050896,375
1741050896,375
