t,count
1741050857,0
1741050858,0
1741050859,0
1741050860,1
1741050861,1
1741050862,1
1741050863,1
1741050864,1
1741050865,1
1741050866,1
1741050867,1
1741050868,1
1741050869,1
1741050870,1
1741050871,1
1741050872,1
1741050873,1
1741050874,1
1741050875,1
1741050876,1
1741050877,1
1741050878,1
1741050879,5
1741050880,12
1741050881,12
1741050882,12
1741050883,12
1741050884,12
1741050885,12
1741050886,12
1741050887,12
1741050888,12
1741050889,12
1741050890,12
1741050891,12
1741050892,12
1741050893,12
1741050895,12
1741050896,12
1741050896,12
1741050896,12
1741050896,12
