t,count
1741054452,0
1741054453,0
1741054454,0
1741054455,1
1741054456,1
1741054457,1
1741054458,1
1741054459,1
1741054460,1
1741054461,1
1741054462,1
1741054463,1
1741054464,1
1741054465,1
1741054466,1
1741054467,1
1741054468,1
1741054469,1
1741054470,1
1741054471,1
1741054472,1
1741054473,3
1741054474,5
1741054475,12
1741054476,12
1741054477,12
1741054478,12
1741054479,12
1741054480,12
1741054481,12
1741054482,12
1741054483,12
1741054484,12
1741054485,12
1741054486,12
1741054487,12
1741054488,12
1741054489,12
1741054491,12
1741054492,12
1741054493,12
1741054494,12
1741054495,12
1741054495,12
1741054495,12
1741054496,12
