t,count
1741051317,0
1741051318,0
1741051319,0
1741051320,1
1741051321,1
1741051322,1
1741051323,1
1741051324,1
1741051325,1
1741051326,1
1741051327,1
1741051328,1
1741051329,1
1741051330,1
1741051331,1
1741051332,1
1741051333,1
1741051334,1
1741051335,1
1741051336,1
1741051337,1
1741051338,3
1741051339,5
1741051340,15
1741051341,15
1741051342,15
1741051343,15
1741051344,15
1741051345,15
1741051346,15
1741051347,15
1741051348,15
1741051349,15
1741051350,15
1741051351,15
1741051352,15
1741051353,15
1741051354,15
1741051355,15
1741051356,15
1741051356,15
1741051356,15
1741051356,15
