t,count
1741047873,0
1741047874,0
1741047875,0
1741047876,0
1741047877,1
1741047878,1
1741047879,1
1741047880,1
1741047881,1
1741047882,1
1741047883,1
1741047884,1
1741047885,1
1741047886,1
1741047887,1
1741047888,1
1741047889,1
1741047890,1
1741047891,1
1741047892,1
1741047893,1
1741047895,1
1741047896,1
1741047897,3
1741047898,5
1741047899,15
1741047900,15
1741047901,15
1741047902,15
1741047903,15
1741047904,15
1741047905,15
1741047906,15
1741047907,15
1741047908,15
1741047909,15
1741047910,15
1741047911,15
1741047912,15
1741047913,15
1741047914,15
1741047915,15
1741047915,15
1741047915,15
1741047915,15
