t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741047873,5,105.464324,21.345191,0.004478,42.062260,0.014698,1.237123,105.464324,105.464324,105.464324,105.464324,1.943897,0.000000,0.000000,0.000000,calls/second,milliseconds
1741047874,5,105.464324,21.345191,0.004478,42.062260,0.014698,1.237123,105.464324,105.464324,105.464324,105.464324,1.377956,0.000000,0.000000,0.000000,calls/second,milliseconds
1741047875,5,105.464324,21.345191,0.004478,42.062260,0.014698,1.237123,105.464324,105.464324,105.464324,105.464324,1.075560,0.000000,0.000000,0.000000,calls/second,milliseconds
1741047876,5,105.464324,21.345191,0.004478,42.062260,0.014698,1.237123,105.464324,105.464324,105.464324,105.464324,0.881879,1.000000,1.000000,1.000000,calls/second,milliseconds
1741047877,5,105.464324,21.345191,0.004478,42.062260,0.014698,1.237123,105.464324,105.464324,105.464324,105.464324,0.747773,1.000000,1.000000,1.000000,calls/second,milliseconds
1741047878,5,105.464324,21.345191,0.004478,42.062260,0.014698,1.237123,105.464324,105.464324,105.464324,105.464324,0.649205,1.000000,1.000000,1.000000,calls/second,milliseconds
1741047879,5,105.464324,21.345191,0.004478,42.062260,0.014698,1.237123,105.464324,105.464324,105.464324,105.464324,0.573254,1.000000,1.000000,1.000000,calls/second,milliseconds
1741047880,5,105.464324,21.345191,0.004478,42.062260,0.014698,1.237123,105.464324,105.464324,105.464324,105.464324,0.513471,1.000000,1.000000,1.000000,calls/second,milliseconds
1741047881,5,105.464324,21.345191,0.004478,42.062260,0.014698,1.237123,105.464324,105.464324,105.464324,105.464324,0.465031,0.920044,0.983471,0.994460,calls/second,milliseconds
1741047882,5,105.464324,21.345191,0.004478,42.062260,0.014698,1.237123,105.464324,105.464324,105.464324,105.464324,0.424904,0.920044,0.983471,0.994460,calls/second,milliseconds
1741047883,6,105.464324,17.272601,0.004478,38.754035,0.006983,1.237123,105.464324,105.464324,105.464324,105.464324,0.469305,0.920044,0.983471,0.994460,calls/second,milliseconds
1741047884,6,105.464324,17.272601,0.004478,38.754035,0.006983,1.237123,105.464324,105.464324,105.464324,105.464324,0.434812,0.920044,0.983471,0.994460,calls/second,milliseconds
1741047885,6,105.464324,17.272601,0.004478,38.754035,0.006983,1.237123,105.464324,105.464324,105.464324,105.464324,0.405063,0.920044,0.983471,0.994460,calls/second,milliseconds
1741047886,6,105.464324,17.272601,0.004478,38.754035,0.006983,1.237123,105.464324,105.464324,105.464324,105.464324,0.379129,0.862473,0.970522,0.990058,calls/second,milliseconds
1741047887,6,105.464324,17.272601,0.004478,38.754035,0.006983,1.237123,105.464324,105.464324,105.464324,105.464324,0.356270,0.862473,0.970522,0.990058,calls/second,milliseconds
1741047888,6,105.464324,17.272601,0.004478,38.754035,0.006983,1.237123,105.464324,105.464324,105.464324,105.464324,0.336041,0.862473,0.970522,0.990058,calls/second,milliseconds
1741047889,7,105.464324,14.289908,0.004478,35.847150,0.007244,1.237123,105.464324,105.464324,105.464324,105.464324,0.370949,0.862473,0.970522,0.990058,calls/second,milliseconds
1741047890,7,105.464324,14.289908,0.004478,35.847150,0.007244,1.237123,105.464324,105.464324,105.464324,105.464324,0.352073,0.862473,0.970522,0.990058,calls/second,milliseconds
1741047891,7,105.464324,14.289908,0.004478,35.847150,0.007244,1.237123,105.464324,105.464324,105.464324,105.464324,0.334903,0.809504,0.957786,0.985681,calls/second,milliseconds
1741047892,7,105.464324,14.289908,0.004478,35.847150,0.007244,1.237123,105.464324,105.464324,105.464324,105.464324,0.319429,0.809504,0.957786,0.985681,calls/second,milliseconds
1741047893,8,105.464324,12.075997,0.004478,33.354968,0.007044,0.014698,105.464324,105.464324,105.464324,105.464324,0.348844,0.809504,0.957786,0.985681,calls/second,milliseconds
1741047895,8,105.464324,12.075997,0.004478,33.354968,0.007044,0.014698,105.464324,105.464324,105.464324,105.464324,0.334043,0.809504,0.957786,0.985681,calls/second,milliseconds
1741047896,8,105.464324,12.075997,0.004478,33.354968,0.007044,0.014698,105.464324,105.464324,105.464324,105.464324,0.320460,0.809504,0.957786,0.985681,calls/second,milliseconds
1741047897,10,105.464324,9.122470,0.004478,29.445229,0.012303,0.016651,105.464324,105.464324,105.464324,105.464324,0.384807,0.760771,0.945261,0.981329,calls/second,milliseconds
1741047898,10,105.464324,9.122470,0.004478,29.445229,0.012303,0.016651,105.464324,105.464324,105.464324,105.464324,0.370136,0.760771,0.945261,0.981329,calls/second,milliseconds
1741047899,10,105.464324,9.122470,0.004478,29.445229,0.012303,0.016651,105.464324,105.464324,105.464324,105.464324,0.356741,0.760771,0.945261,0.981329,calls/second,milliseconds
1741047900,11,105.464324,8.088509,0.004478,27.873553,0.012303,0.016651,105.464324,105.464324,105.464324,105.464324,0.378736,0.760771,0.945261,0.981329,calls/second,milliseconds
1741047901,11,105.464324,8.088509,0.004478,27.873553,0.012303,0.016651,105.464324,105.464324,105.464324,105.464324,0.365980,0.747917,0.939554,0.979216,calls/second,milliseconds
1741047902,11,105.464324,8.088509,0.004478,27.873553,0.012303,0.016651,105.464324,105.464324,105.464324,105.464324,0.354100,0.747917,0.939554,0.979216,calls/second,milliseconds
1741047903,12,105.464324,7.219462,0.004478,26.450242,0.010540,0.015188,105.464324,105.464324,105.464324,105.464324,0.374152,0.747917,0.939554,0.979216,calls/second,milliseconds
1741047904,14,105.464324,5.942607,0.004478,24.151899,0.008867,0.015188,105.464324,105.464324,105.464324,105.464324,0.423141,0.747917,0.939554,0.979216,calls/second,milliseconds
1741047905,14,105.464324,5.942607,0.004478,24.151899,0.008867,0.015188,105.464324,105.464324,105.464324,105.464324,0.410559,0.747917,0.939554,0.979216,calls/second,milliseconds
