t,value
1741048430,2004
1741048431,2004
1741048432,2004
1741048433,2004
1741048434,2004
1741048435,2004
1741048436,2004
1741048437,2004
1741048438,2004
1741048439,2004
1741048440,2004
1741048441,2004
1741048442,2004
1741048443,2004
1741048444,2004
1741048445,2004
1741048446,2004
1741048447,2004
1741048448,2004
1741048449,2004
1741048450,2004
1741048451,2004
1741048452,2004
1741048453,2004
1741048454,2004
1741048455,2004
1741048456,2004
1741048457,2004
1741048459,2004
1741048460,2004
1741048461,2004
1741048462,2004
1741048463,2004
1741048464,2004
1741048465,2004
1741048466,2004
1741048467,2004
1741048468,2004
1741048469,2004
1741048470,2004
1741048471,2004
1741048472,2004
1741048473,2004
1741048474,2004
1741048475,2004
1741048475,2004
1741048475,2004
1741048475,0
