t,count
1741048430,0
1741048431,0
1741048432,0
1741048433,0
1741048434,1
1741048435,1
1741048436,1
1741048437,1
1741048438,1
1741048439,1
1741048440,1
1741048441,1
1741048442,1
1741048443,1
1741048444,1
1741048445,1
1741048446,1
1741048447,1
1741048448,1
1741048449,1
1741048450,1
1741048451,1
1741048452,1
1741048453,1
1741048454,3
1741048455,5
1741048456,6
1741048457,9
1741048459,9
1741048460,9
1741048461,9
1741048462,9
1741048463,9
1741048464,9
1741048465,9
1741048466,9
1741048467,9
1741048468,9
1741048469,9
1741048470,9
1741048471,9
1741048472,9
1741048473,9
1741048474,9
1741048475,9
1741048475,9
1741048475,9
1741048475,9
