t,count
1741048430,5
1741048431,5
1741048432,5
1741048433,5
1741048434,5
1741048435,5
1741048436,5
1741048437,5
1741048438,6
1741048439,7
1741048440,7
1741048441,7
1741048442,7
1741048443,7
1741048444,7
1741048445,7
1741048446,7
1741048447,7
1741048448,8
1741048449,9
1741048450,9
1741048451,9
1741048452,9
1741048453,9
1741048454,11
1741048455,11
1741048456,11
1741048457,11
1741048459,12
1741048460,13
1741048461,15
1741048462,20
1741048463,20
1741048464,37
1741048465,66
1741048466,66
1741048467,66
1741048468,66
1741048469,67
1741048470,68
1741048471,100
1741048472,142
1741048473,220
1741048474,287
1741048475,319
1741048475,319
1741048475,319
1741048475,319
