t,value
1741053914,0
1741053915,0
1741053916,0
1741053917,0
1741053918,0
1741053919,0
1741053920,0
1741053921,0
1741053922,0
1741053923,0
1741053924,0
1741053925,0
1741053926,0
1741053927,0
1741053928,0
1741053929,136
1741053930,136
1741053931,136
1741053932,136
1741053933,136
1741053934,136
1741053935,136
1741053936,136
1741053937,136
1741053938,136
1741053939,166
1741053940,166
1741053941,166
1741053942,166
1741053943,166
1741053944,166
1741053945,166
1741053946,166
1741053947,166
1741053948,166
1741053949,280
1741053950,280
1741053951,280
1741053953,280
1741053954,280
1741053955,280
1741053955,280
1741053955,280
