t,count
1741053914,5
1741053915,5
1741053916,5
1741053917,5
1741053918,5
1741053919,5
1741053920,5
1741053921,5
1741053922,5
1741053923,5
1741053924,5
1741053925,5
1741053926,5
1741053927,5
1741053928,5
1741053929,6
1741053930,6
1741053931,7
1741053932,7
1741053933,7
1741053934,7
1741053935,9
1741053936,9
1741053937,9
1741053938,9
1741053939,10
1741053940,10
1741053941,13
1741053942,13
1741053943,16
1741053944,34
1741053945,34
1741053946,34
1741053947,34
1741053948,36
1741053949,54
1741053950,76
1741053951,77
1741053953,108
1741053954,122
1741053955,127
1741053955,127
1741053955,127
