t,count
1741051508,5
1741051509,5
1741051510,5
1741051511,5
1741051512,5
1741051513,5
1741051514,5
1741051515,5
1741051516,6
1741051517,6
1741051518,6
1741051519,6
1741051520,6
1741051521,6
1741051522,7
1741051523,7
1741051524,7
1741051525,7
1741051526,8
1741051527,8
1741051528,8
1741051529,10
1741051530,10
1741051531,10
1741051532,11
1741051533,11
1741051534,11
1741051535,13
1741051536,14
1741051537,20
1741051538,35
1741051539,35
1741051540,35
1741051541,37
1741051542,54
1741051543,77
1741051545,77
1741051546,110
1741051547,120
1741051548,125
1741051548,125
1741051548,125
