t,count
1741051830,5
1741051831,5
1741051832,5
1741051833,5
1741051834,5
1741051835,5
1741051836,5
1741051837,5
1741051838,5
1741051839,5
1741051840,5
1741051841,5
1741051842,6
1741051843,6
1741051844,6
1741051845,7
1741051846,7
1741051847,7
1741051848,7
1741051849,7
1741051850,7
1741051851,10
1741051852,10
1741051853,10
1741051854,11
1741051855,11
1741051857,11
1741051858,11
1741051859,11
1741051860,13
1741051861,14
1741051862,19
1741051863,28
1741051864,28
1741051865,29
1741051866,37
1741051867,39
1741051868,67
1741051869,84
1741051870,115
1741051871,117
1741051872,160
1741051873,199
1741051874,233
1741051874,244
1741051875,244
1741051875,244
