t,value
1741052832,0
1741052833,0
1741052834,0
1741052835,0
1741052836,0
1741052837,0
1741052838,0
1741052839,0
1741052840,0
1741052841,0
1741052842,150
1741052843,150
1741052844,150
1741052845,150
1741052846,150
1741052847,150
1741052848,150
1741052849,150
1741052850,150
1741052852,150
1741052853,238
1741052854,238
1741052855,238
1741052856,238
1741052857,238
1741052858,238
1741052859,238
1741052860,238
1741052861,238
1741052862,238
1741052863,238
1741052864,238
1741052865,238
1741052866,238
1741052867,238
1741052868,238
1741052869,238
1741052870,238
1741052871,238
1741052872,238
1741052872,427
1741052872,427
1741052873,427
