t,count
1741052557,5
1741052558,5
1741052559,5
1741052560,5
1741052561,5
1741052562,5
1741052563,5
1741052564,5
1741052565,5
1741052566,6
1741052567,6
1741052568,6
1741052569,6
1741052570,6
1741052571,6
1741052572,7
1741052573,7
1741052574,7
1741052575,7
1741052576,8
1741052577,8
1741052578,10
1741052579,10
1741052580,10
1741052581,10
1741052582,11
1741052583,11
1741052584,11
1741052585,11
1741052586,13
1741052587,14
1741052588,14
1741052589,26
1741052590,51
1741052591,51
1741052593,52
1741052594,52
1741052595,56
1741052596,62
1741052597,120
1741052598,120
1741052599,206
1741052600,267
1741052601,309
1741052602,318
1741052603,340
1741052603,340
1741052603,340
