t,count
1741050522,5
1741050524,5
1741050525,5
1741050526,5
1741050527,5
1741050528,5
1741050529,5
1741050530,5
1741050531,5
1741050532,5
1741050533,6
1741050534,6
1741050535,6
1741050536,6
1741050537,6
1741050538,6
1741050539,6
1741050540,6
1741050541,7
1741050542,7
1741050543,8
1741050544,8
1741050545,10
1741050546,10
1741050547,10
1741050548,10
1741050549,10
1741050550,10
1741050551,11
1741050552,13
1741050553,14
1741050554,18
1741050555,31
1741050556,31
1741050557,31
1741050558,31
1741050559,33
1741050560,47
1741050561,82
1741050562,85
1741050563,117
1741050564,161
1741050565,188
1741050566,213
1741050567,231
1741050567,231
1741050567,231
