t,value
1741050522,0
1741050524,0
1741050525,0
1741050526,0
1741050527,0
1741050528,0
1741050529,0
1741050530,0
1741050531,0
1741050532,0
1741050533,0
1741050534,0
1741050535,0
1741050536,0
1741050537,0
1741050538,0
1741050539,0
1741050540,0
1741050541,103781464
1741050542,103781464
1741050543,103781464
1741050544,103781464
1741050545,103781464
1741050546,103781464
1741050547,103781464
1741050548,103781464
1741050549,103781464
1741050550,103781464
1741050551,360383840
1741050552,360383840
1741050553,360383840
1741050554,360383840
1741050555,360383840
1741050556,360383840
1741050557,360383840
1741050558,360383840
1741050559,360383840
1741050560,360383840
1741050561,367517184
1741050562,367517184
1741050563,367517184
1741050564,367517184
1741050565,367517184
1741050566,367517184
1741050567,367517184
1741050567,367517184
1741050567,367517184
