t,count
1741053100,0
1741053101,0
1741053102,0
1741053103,1
1741053104,1
1741053105,1
1741053106,1
1741053107,1
1741053108,1
1741053109,1
1741053110,1
1741053111,1
1741053112,1
1741053113,1
1741053114,1
1741053115,1
1741053116,1
1741053117,1
1741053118,1
1741053119,1
1741053120,3
1741053121,5
1741053122,18
1741053123,30
1741053124,30
1741053125,30
1741053126,30
1741053127,30
1741053128,30
1741053129,30
1741053130,30
1741053131,30
1741053132,30
1741053133,30
1741053134,30
1741053135,30
1741053136,30
1741053137,30
1741053138,30
1741053139,30
1741053140,30
1741053141,30
1741053143,30
1741053144,30
1741053145,30
1741053145,30
1741053145,30
