t,count
1741054389,0
1741054390,0
1741054391,0
1741054392,0
1741054393,0
1741054394,0
1741054395,0
1741054396,0
1741054397,0
1741054398,0
1741054399,0
1741054400,0
1741054401,0
1741054402,0
1741054403,0
1741054404,0
1741054405,0
1741054406,0
1741054407,0
1741054408,0
1741054409,0
1741054410,0
1741054411,0
1741054412,0
1741054413,0
1741054414,0
1741054415,0
1741054416,0
1741054417,0
1741054418,0
1741054419,0
1741054420,0
1741054421,0
1741054422,0
1741054423,0
1741054424,325855100
1741054425,1343505700
1741054426,1343505700
1741054427,1611404300
1741054428,1611404300
1741054428,1611404300
1741054428,1611404300
