t,count
1741053167,0
1741053168,0
1741053169,0
1741053170,1
1741053171,1
1741053172,1
1741053173,1
1741053174,1
1741053175,1
1741053176,1
1741053177,1
1741053178,1
1741053179,1
1741053180,1
1741053181,1
1741053182,1
1741053183,1
1741053184,1
1741053186,1
1741053187,1
1741053188,3
1741053189,5
1741053190,15
1741053191,24
1741053192,24
1741053193,24
1741053194,24
1741053195,24
1741053196,24
1741053197,24
1741053198,24
1741053199,24
1741053200,24
1741053201,24
1741053202,24
1741053203,24
1741053204,24
1741053205,24
1741053206,24
1741053207,24
1741053208,24
1741053209,24
1741053210,24
1741053211,24
1741053212,24
1741053213,24
1741053214,24
1741053215,24
1741053215,24
1741053215,24
1741053216,24
