t,value
1741053978,2004
1741053979,2004
1741053980,2004
1741053981,2004
1741053982,2004
1741053983,2004
1741053984,2004
1741053985,2004
1741053986,2004
1741053987,2004
1741053988,2004
1741053989,2004
1741053990,2004
1741053991,2004
1741053992,2004
1741053993,2004
1741053994,2004
1741053995,2004
1741053996,2004
1741053997,2004
1741053998,2004
1741053999,2004
1741054000,2004
1741054001,2004
1741054002,2004
1741054003,2004
1741054004,2004
1741054005,2004
1741054006,2004
1741054007,2004
1741054008,2004
1741054009,2004
1741054010,2004
1741054011,2004
1741054012,2004
1741054013,2004
1741054014,2004
1741054015,2004
1741054015,2004
1741054015,0
