t,value
1741053978,0
1741053979,0
1741053980,0
1741053981,0
1741053982,0
1741053983,0
1741053984,0
1741053985,0
1741053986,0
1741053987,0
1741053988,0
1741053989,196824624
1741053990,196824624
1741053991,196824624
1741053992,196824624
1741053993,196824624
1741053994,196824624
1741053995,196824624
1741053996,196824624
1741053997,196824624
1741053998,196824624
1741053999,219416696
1741054000,219416696
1741054001,219416696
1741054002,219416696
1741054003,219416696
1741054004,219416696
1741054005,219416696
1741054006,219416696
1741054007,219416696
1741054008,219416696
1741054009,124616600
1741054010,124616600
1741054011,124616600
1741054012,124616600
1741054013,124616600
1741054014,124616600
1741054015,124616600
1741054015,124616600
1741054015,124616600
