t,count
1741053978,0
1741053979,0
1741053980,0
1741053981,1
1741053982,1
1741053983,1
1741053984,1
1741053985,1
1741053986,1
1741053987,1
1741053988,1
1741053989,1
1741053990,1
1741053991,1
1741053992,1
1741053993,1
1741053994,1
1741053995,1
1741053996,1
1741053997,1
1741053998,1
1741053999,3
1741054000,6
1741054001,15
1741054002,15
1741054003,15
1741054004,15
1741054005,15
1741054006,15
1741054007,15
1741054008,15
1741054009,15
1741054010,15
1741054011,15
1741054012,15
1741054013,15
1741054014,15
1741054015,15
1741054015,15
1741054015,15
