t,count
1741048891,0
1741048893,0
1741048894,0
1741048895,1
1741048896,1
1741048897,1
1741048898,1
1741048899,1
1741048900,1
1741048901,1
1741048902,1
1741048903,1
1741048904,1
1741048905,1
1741048906,1
1741048907,1
1741048908,1
1741048909,1
1741048910,1
1741048911,1
1741048912,1
1741048913,1
1741048914,3
1741048915,5
1741048916,15
1741048917,15
1741048918,15
1741048919,15
1741048920,15
1741048921,15
1741048922,15
1741048923,15
1741048924,15
1741048925,15
1741048926,15
1741048927,15
1741048928,15
1741048929,15
1741048930,15
1741048931,15
1741048932,15
1741048933,15
1741048934,15
1741048935,15
1741048935,15
1741048935,15
1741048936,15
