t,count
1741048891,5
1741048893,5
1741048894,5
1741048895,5
1741048896,5
1741048897,5
1741048898,5
1741048899,5
1741048900,5
1741048901,5
1741048902,5
1741048903,5
1741048904,6
1741048905,6
1741048906,6
1741048907,6
1741048908,6
1741048909,6
1741048910,7
1741048911,7
1741048912,7
1741048913,7
1741048914,10
1741048915,10
1741048916,10
1741048917,10
1741048918,10
1741048919,10
1741048920,13
1741048921,13
1741048922,19
1741048923,38
1741048924,38
1741048925,38
1741048926,38
1741048927,38
1741048928,40
1741048929,61
1741048930,63
1741048931,83
1741048932,83
1741048933,84
1741048934,104
1741048935,113
1741048935,113
1741048935,113
1741048936,113
