t,count
1741052030,0
1741052031,0
1741052032,0
1741052033,1
1741052034,1
1741052035,1
1741052036,1
1741052037,1
1741052038,1
1741052039,1
1741052040,1
1741052041,1
1741052042,1
1741052043,1
1741052044,1
1741052045,1
1741052046,1
1741052047,1
1741052048,1
1741052049,1
1741052050,1
1741052051,5
1741052052,6
1741052053,24
1741052054,24
1741052055,24
1741052056,24
1741052057,24
1741052058,24
1741052059,24
1741052060,24
1741052061,24
1741052062,24
1741052063,24
1741052064,24
1741052065,24
1741052066,24
1741052067,24
1741052068,24
1741052070,24
1741052070,24
1741052070,24
1741052070,24
