t,value
1741049318,0
1741049319,0
1741049320,0
1741049321,0
1741049322,0
1741049323,0
1741049324,0
1741049325,0
1741049326,0
1741049327,0
1741049328,0
1741049330,0
1741049331,3
1741049332,3
1741049333,3
1741049334,3
1741049335,3
1741049336,3
1741049337,3
1741049338,3
1741049339,3
1741049340,4
1741049341,4
1741049342,4
1741049343,4
1741049344,4
1741049345,4
1741049346,4
1741049347,4
1741049348,4
1741049349,4
1741049350,4
1741049351,4
1741049352,4
1741049353,4
1741049354,4
1741049355,4
1741049356,4
1741049357,4
1741049358,4
1741049359,4
1741049360,5
1741049361,5
1741049362,5
1741049363,5
1741049363,5
1741049363,5
1741049363,5
