t,count
1741049318,5
1741049319,5
1741049320,5
1741049321,5
1741049322,5
1741049323,5
1741049324,5
1741049325,5
1741049326,5
1741049327,5
1741049328,5
1741049330,5
1741049331,6
1741049332,6
1741049333,7
1741049334,7
1741049335,7
1741049336,7
1741049337,7
1741049338,7
1741049339,7
1741049340,8
1741049341,10
1741049342,10
1741049343,11
1741049344,11
1741049345,11
1741049346,11
1741049347,11
1741049348,13
1741049349,13
1741049350,17
1741049351,23
1741049352,35
1741049353,36
1741049354,36
1741049355,36
1741049356,36
1741049357,54
1741049358,55
1741049359,76
1741049360,77
1741049361,77
1741049362,96
1741049363,105
1741049363,106
1741049363,106
1741049363,106
