t,count
1741051898,0
1741051899,0
1741051900,0
1741051901,1
1741051902,1
1741051903,1
1741051904,1
1741051905,1
1741051906,1
1741051907,1
1741051908,1
1741051909,1
1741051910,1
1741051911,1
1741051912,1
1741051913,1
1741051914,1
1741051915,1
1741051916,1
1741051917,1
1741051918,1
1741051919,5
1741051920,6
1741051921,12
1741051922,12
1741051923,12
1741051924,12
1741051925,12
1741051926,12
1741051927,12
1741051928,12
1741051929,12
1741051930,12
1741051931,12
1741051932,12
1741051933,12
1741051934,12
1741051935,12
1741051936,12
1741051937,12
1741051938,12
1741051938,12
1741051938,12
1741051938,12
