t,value
1741048231,0
1741048232,0
1741048233,0
1741048234,0
1741048235,0
1741048236,0
1741048237,0
1741048238,0
1741048239,0
1741048240,0
1741048241,0
1741048242,0
1741048243,0
1741048244,141
1741048245,141
1741048246,141
1741048247,141
1741048248,141
1741048249,141
1741048251,141
1741048252,141
1741048253,141
1741048254,141
1741048255,225
1741048256,225
1741048257,225
1741048258,225
1741048259,225
1741048260,225
1741048261,225
1741048262,225
1741048263,225
1741048264,225
1741048265,225
1741048266,225
1741048267,225
1741048268,225
1741048269,225
1741048270,225
1741048271,225
1741048273,225
1741048274,225
1741048275,751
1741048275,751
1741048275,751
1741048275,751
