t,count
1741048231,0
1741048232,0
1741048233,0
1741048234,1
1741048235,1
1741048236,1
1741048237,1
1741048238,1
1741048239,1
1741048240,1
1741048241,1
1741048242,1
1741048243,1
1741048244,1
1741048245,1
1741048246,1
1741048247,1
1741048248,1
1741048249,1
1741048251,1
1741048252,1
1741048253,1
1741048254,3
1741048255,6
1741048256,18
1741048257,18
1741048258,18
1741048259,18
1741048260,18
1741048261,18
1741048262,18
1741048263,18
1741048264,18
1741048265,18
1741048266,18
1741048267,18
1741048268,18
1741048269,18
1741048270,18
1741048271,18
1741048273,18
1741048274,18
1741048275,18
1741048275,18
1741048275,18
1741048275,18
