t,value
1741048231,0
1741048232,0
1741048233,0
1741048234,0
1741048235,0
1741048236,0
1741048237,0
1741048238,0
1741048239,0
1741048240,0
1741048241,0
1741048242,0
1741048243,0
1741048244,8193
1741048245,8193
1741048246,8193
1741048247,8193
1741048248,8193
1741048249,8193
1741048251,8193
1741048252,8193
1741048253,8193
1741048254,8193
1741048255,32769
1741048256,32769
1741048257,32769
1741048258,32769
1741048259,32769
1741048260,32769
1741048261,32769
1741048262,32769
1741048263,32769
1741048264,32769
1741048265,32769
1741048266,32769
1741048267,32769
1741048268,32769
1741048269,32769
1741048270,32769
1741048271,32769
1741048273,32769
1741048274,32769
1741048275,2542378
1741048275,2542378
1741048275,2542378
1741048275,2542378
