t,value
1741048231,2004
1741048232,2004
1741048233,2004
1741048234,2004
1741048235,2004
1741048236,2004
1741048237,2004
1741048238,2004
1741048239,2004
1741048240,2004
1741048241,2004
1741048242,2004
1741048243,2004
1741048244,2004
1741048245,2004
1741048246,2004
1741048247,2004
1741048248,2004
1741048249,2004
1741048251,2004
1741048252,2004
1741048253,2004
1741048254,2004
1741048255,2004
1741048256,2004
1741048257,2004
1741048258,2004
1741048259,2004
1741048260,2004
1741048261,2004
1741048262,2004
1741048263,2004
1741048264,2004
1741048265,2004
1741048266,2004
1741048267,2004
1741048268,2004
1741048269,2004
1741048270,2004
1741048271,2004
1741048273,2004
1741048274,2004
1741048275,2004
1741048275,2004
1741048275,2004
1741048275,0
