t,count
1741047940,5
1741047941,5
1741047942,5
1741047944,5
1741047945,5
1741047946,5
1741047947,5
1741047948,5
1741047949,5
1741047950,6
1741047951,6
1741047952,6
1741047953,6
1741047954,6
1741047955,6
1741047956,6
1741047957,6
1741047958,7
1741047959,8
1741047960,8
1741047961,8
1741047962,8
1741047963,8
1741047964,10
1741047965,10
1741047966,10
1741047967,10
1741047968,11
1741047969,12
1741047970,12
1741047971,12
1741047972,14
1741047973,14
1741047974,17
1741047975,38
1741047976,38
1741047977,39
1741047978,39
1741047979,40
1741047980,44
1741047981,55
1741047982,66
1741047983,86
1741047984,86
1741047985,134
1741047986,156
1741047987,183
1741047988,183
1741047988,184
1741047988,184
1741047989,184
