t,count
1741047940,0
1741047941,0
1741047942,0
1741047944,0
1741047945,1
1741047946,1
1741047947,1
1741047948,1
1741047949,1
1741047950,1
1741047951,1
1741047952,1
1741047953,1
1741047954,1
1741047955,1
1741047956,1
1741047957,1
1741047958,1
1741047959,1
1741047960,1
1741047961,1
1741047962,1
1741047963,1
1741047964,3
1741047965,5
1741047966,12
1741047967,12
1741047968,12
1741047969,12
1741047970,12
1741047971,12
1741047972,12
1741047973,12
1741047974,12
1741047975,12
1741047976,12
1741047977,12
1741047978,12
1741047979,12
1741047980,12
1741047981,12
1741047982,12
1741047983,12
1741047984,12
1741047985,12
1741047986,12
1741047987,12
1741047988,12
1741047988,12
1741047988,12
1741047989,12
