t,value
1741052294,0
1741052295,0
1741052296,0
1741052297,0
1741052298,0
1741052299,0
1741052300,0
1741052301,0
1741052302,0
1741052303,0
1741052304,0
1741052305,0
1741052306,0
1741052307,0
1741052308,0
1741052309,0
1741052310,0
1741052311,0
1741052312,0
1741052313,0
1741052314,0
1741052315,0
1741052316,0
1741052317,0
1741052318,0
1741052319,0
1741052320,0
1741052321,0
1741052322,0
1741052324,0
1741052325,3
1741052326,3
1741052327,3
1741052328,3
1741052329,1
1741052330,2
1741052331,2
1741052332,2
1741052333,1
1741052334,1
1741052335,0
1741052336,0
1741052336,0
1741052336,0
1741052336,0
