t,count
1741052294,0
1741052295,0
1741052296,0
1741052297,1
1741052298,1
1741052299,1
1741052300,1
1741052301,1
1741052302,1
1741052303,1
1741052304,1
1741052305,1
1741052306,1
1741052307,1
1741052308,1
1741052309,1
1741052310,1
1741052311,1
1741052312,1
1741052313,1
1741052314,1
1741052315,5
1741052316,15
1741052317,15
1741052318,15
1741052319,15
1741052320,15
1741052321,15
1741052322,15
1741052324,15
1741052325,15
1741052326,15
1741052327,15
1741052328,15
1741052329,15
1741052330,15
1741052331,15
1741052332,15
1741052333,15
1741052334,15
1741052335,15
1741052336,15
1741052336,15
1741052336,15
1741052336,15
