t,count
1741051049,0
1741051050,0
1741051051,0
1741051052,1
1741051053,1
1741051054,1
1741051055,1
1741051056,1
1741051057,1
1741051058,1
1741051059,1
1741051060,1
1741051061,1
1741051062,1
1741051064,1
1741051065,1
1741051066,1
1741051067,1
1741051068,1
1741051069,1
1741051070,1
1741051071,3
1741051072,5
1741051073,21
1741051074,21
1741051075,21
1741051076,21
1741051077,21
1741051078,21
1741051079,21
1741051080,21
1741051081,21
1741051082,21
1741051083,21
1741051084,21
1741051085,21
1741051086,21
1741051087,21
1741051088,21
1741051089,21
1741051090,21
1741051091,21
1741051091,21
1741051092,21
1741051092,21
