t,count
1741051700,0
1741051701,0
1741051702,0
1741051703,1
1741051704,1
1741051705,1
1741051706,1
1741051707,1
1741051708,1
1741051709,1
1741051710,1
1741051711,1
1741051712,1
1741051713,1
1741051714,1
1741051715,1
1741051716,1
1741051717,1
1741051718,1
1741051719,1
1741051720,1
1741051721,5
1741051722,9
1741051723,21
1741051724,21
1741051725,21
1741051726,21
1741051727,21
1741051728,21
1741051729,21
1741051730,21
1741051731,21
1741051732,21
1741051733,21
1741051734,21
1741051735,21
1741051736,21
1741051737,21
1741051738,21
1741051739,21
1741051740,21
1741051741,21
1741051742,21
1741051743,21
1741051743,21
1741051743,21
