t,count
1741051700,5
1741051701,5
1741051702,5
1741051703,5
1741051704,5
1741051705,5
1741051706,5
1741051707,5
1741051708,5
1741051709,5
1741051710,5
1741051711,5
1741051712,5
1741051713,5
1741051714,6
1741051715,6
1741051716,6
1741051717,7
1741051718,7
1741051719,7
1741051720,7
1741051721,9
1741051722,9
1741051723,9
1741051724,10
1741051725,10
1741051726,10
1741051727,11
1741051728,11
1741051729,13
1741051730,13
1741051731,19
1741051732,35
1741051733,36
1741051734,36
1741051735,38
1741051736,41
1741051737,71
1741051738,105
1741051739,106
1741051740,148
1741051741,201
1741051742,224
1741051743,225
1741051743,225
1741051743,225
