t,count
1741048574,5
1741048575,5
1741048576,5
1741048577,5
1741048578,5
1741048579,5
1741048580,5
1741048581,5
1741048582,5
1741048583,5
1741048584,5
1741048585,5
1741048586,5
1741048587,5
1741048588,5
1741048589,7
1741048590,7
1741048591,7
1741048592,7
1741048593,7
1741048594,7
1741048595,7
1741048596,7
1741048597,9
1741048598,9
1741048599,11
1741048600,11
1741048601,11
1741048602,11
1741048603,11
1741048604,11
1741048605,11
1741048606,12
1741048607,16
1741048608,22
1741048609,40
1741048610,40
1741048611,40
1741048612,40
1741048613,44
1741048614,61
1741048615,75
1741048616,112
1741048617,113
1741048619,115
1741048620,150
1741048621,161
1741048622,197
1741048623,232
1741048624,257
1741048625,287
1741048626,305
1741048627,306
1741048627,306
1741048627,306
