t,value
1741048574,2004
1741048575,2004
1741048576,2004
1741048577,2004
1741048578,2004
1741048579,2004
1741048580,2004
1741048581,2004
1741048582,2004
1741048583,2004
1741048584,2004
1741048585,2004
1741048586,2004
1741048587,2004
1741048588,2004
1741048589,2004
1741048590,2004
1741048591,2004
1741048592,2004
1741048593,2004
1741048594,2004
1741048595,2004
1741048596,2004
1741048597,2004
1741048598,2004
1741048599,2004
1741048600,2004
1741048601,2004
1741048602,2004
1741048603,2004
1741048604,2004
1741048605,2004
1741048606,2004
1741048607,2004
1741048608,2004
1741048609,2004
1741048610,2004
1741048611,2004
1741048612,2004
1741048613,2004
1741048614,2004
1741048615,2004
1741048616,2004
1741048617,2004
1741048619,2004
1741048620,2004
1741048621,2004
1741048622,2004
1741048623,2004
1741048624,2004
1741048625,2004
1741048626,2004
1741048627,2004
1741048627,2004
1741048627,0
