t,count
1741052359,0
1741052360,0
1741052361,0
1741052362,1
1741052363,1
1741052364,1
1741052365,1
1741052366,1
1741052367,1
1741052368,1
1741052369,1
1741052370,1
1741052371,1
1741052372,1
1741052373,1
1741052374,1
1741052375,1
1741052376,1
1741052377,1
1741052378,1
1741052379,1
1741052380,5
1741052381,12
1741052382,21
1741052383,21
1741052384,21
1741052385,21
1741052386,21
1741052387,21
1741052388,21
1741052389,21
1741052390,21
1741052391,21
1741052392,21
1741052393,21
1741052394,21
1741052396,21
1741052397,21
1741052398,21
1741052399,21
1741052400,21
1741052401,21
1741052402,21
1741052402,21
1741052402,21
1741052402,21
