t,count
1741052359,5
1741052360,5
1741052361,5
1741052362,5
1741052363,5
1741052364,5
1741052365,5
1741052366,5
1741052367,5
1741052368,5
1741052369,6
1741052370,6
1741052371,6
1741052372,6
1741052373,7
1741052374,7
1741052375,7
1741052376,7
1741052377,7
1741052378,8
1741052379,8
1741052380,10
1741052381,10
1741052382,10
1741052383,11
1741052384,11
1741052385,11
1741052386,11
1741052387,13
1741052388,14
1741052389,22
1741052390,41
1741052391,41
1741052392,41
1741052393,42
1741052394,45
1741052396,66
1741052397,87
1741052398,94
1741052399,128
1741052400,146
1741052401,154
1741052402,169
1741052402,169
1741052402,169
1741052402,169
