t,value
1741052359,0
1741052360,0
1741052361,0
1741052362,0
1741052363,0
1741052364,0
1741052365,0
1741052366,0
1741052367,0
1741052368,0
1741052369,0
1741052370,0
1741052371,0
1741052372,0
1741052373,0
1741052374,0
1741052375,0
1741052376,0
1741052377,0
1741052378,0
1741052379,0
1741052380,7811
1741052381,7811
1741052382,7811
1741052383,7811
1741052384,7811
1741052385,7811
1741052386,7811
1741052387,7811
1741052388,7811
1741052389,7811
1741052390,7811
1741052391,7811
1741052392,52949
1741052393,52949
1741052394,782316
1741052396,782316
1741052397,782316
1741052398,782316
1741052399,14837078
1741052400,33795241
1741052401,33795241
1741052402,33795241
1741052402,33795241
1741052402,33795241
1741052402,33795241
