t,count
1741049615,5
1741049616,5
1741049617,5
1741049618,5
1741049619,5
1741049620,5
1741049621,5
1741049622,5
1741049623,6
1741049624,7
1741049625,7
1741049626,7
1741049627,7
1741049628,7
1741049629,7
1741049630,7
1741049631,7
1741049632,7
1741049633,9
1741049634,9
1741049635,9
1741049636,9
1741049637,11
1741049638,11
1741049639,11
1741049640,11
1741049641,11
1741049642,11
1741049643,13
1741049644,15
1741049645,15
1741049646,15
1741049647,30
1741049648,62
1741049649,62
1741049650,62
1741049651,62
1741049652,62
1741049653,64
1741049654,64
1741049655,98
1741049656,153
1741049657,161
1741049658,188
1741049659,210
1741049660,210
1741049661,241
1741049661,241
1741049661,241
