t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1741049615,5,139.120822,40.588312,4.272023,49.947487,23.689261,26.109822,139.120822,139.120822,139.120822,139.120822,0.864590,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049616,5,139.120822,40.588312,4.272023,49.947487,23.689261,26.109822,139.120822,139.120822,139.120822,139.120822,0.734497,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049617,5,139.120822,40.588312,4.272023,49.947487,23.689261,26.109822,139.120822,139.120822,139.120822,139.120822,0.638562,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049618,5,139.120822,40.588312,4.272023,49.947487,23.689261,26.109822,139.120822,139.120822,139.120822,139.120822,0.564913,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049619,5,139.120822,40.588312,4.272023,49.947487,23.689261,26.109822,139.120822,139.120822,139.120822,139.120822,0.506267,1.000000,1.000000,1.000000,calls/second,milliseconds
1741049620,5,139.120822,40.588312,4.272023,49.947487,23.689261,26.109822,139.120822,139.120822,139.120822,139.120822,0.459033,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049621,5,139.120822,40.588312,4.272023,49.947487,23.689261,26.109822,139.120822,139.120822,139.120822,139.120822,0.419700,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049622,5,139.120822,40.588312,4.272023,49.947487,23.689261,26.109822,139.120822,139.120822,139.120822,139.120822,0.386603,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049623,6,139.120822,35.834350,4.272023,46.138781,15.066289,26.109822,139.120822,139.120822,139.120822,139.120822,0.430160,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049624,7,139.120822,30.234150,0.169028,44.304557,15.066289,26.109822,139.120822,139.120822,139.120822,139.120822,0.467900,0.920044,0.983471,0.994460,calls/second,milliseconds
1741049625,7,139.120822,30.234150,0.169028,44.304557,15.066289,26.109822,139.120822,139.120822,139.120822,139.120822,0.438227,0.878464,0.973828,0.991166,calls/second,milliseconds
1741049626,7,139.120822,30.234150,0.169028,44.304557,15.066289,26.109822,139.120822,139.120822,139.120822,139.120822,0.412050,0.878464,0.973828,0.991166,calls/second,milliseconds
1741049627,7,139.120822,30.234150,0.169028,44.304557,15.066289,26.109822,139.120822,139.120822,139.120822,139.120822,0.388811,0.878464,0.973828,0.991166,calls/second,milliseconds
1741049628,7,139.120822,30.234150,0.169028,44.304557,15.066289,26.109822,139.120822,139.120822,139.120822,139.120822,0.368108,0.878464,0.973828,0.991166,calls/second,milliseconds
1741049629,7,139.120822,30.234150,0.169028,44.304557,15.066289,26.109822,139.120822,139.120822,139.120822,139.120822,0.349494,0.808226,0.957732,0.985675,calls/second,milliseconds
1741049630,7,139.120822,30.234150,0.169028,44.304557,15.066289,26.109822,139.120822,139.120822,139.120822,139.120822,0.332678,0.808226,0.957732,0.985675,calls/second,milliseconds
1741049631,7,139.120822,30.234150,0.169028,44.304557,15.066289,26.109822,139.120822,139.120822,139.120822,139.120822,0.317405,0.808226,0.957732,0.985675,calls/second,milliseconds
1741049632,7,139.120822,30.234150,0.169028,44.304557,15.066289,26.109822,139.120822,139.120822,139.120822,139.120822,0.303480,0.808226,0.957732,0.985675,calls/second,milliseconds
1741049633,9,139.120822,22.216799,0.050305,40.178843,9.749633,23.689261,139.120822,139.120822,139.120822,139.120822,0.373759,0.808226,0.957732,0.985675,calls/second,milliseconds
1741049634,9,139.120822,22.216799,0.050305,40.178843,9.749633,23.689261,139.120822,139.120822,139.120822,139.120822,0.358652,0.775586,0.948513,0.982431,calls/second,milliseconds
1741049635,9,139.120822,22.216799,0.050305,40.178843,9.749633,23.689261,139.120822,139.120822,139.120822,139.120822,0.344762,0.775586,0.948513,0.982431,calls/second,milliseconds
1741049636,9,139.120822,22.216799,0.050305,40.178843,9.749633,23.689261,139.120822,139.120822,139.120822,139.120822,0.331859,0.775586,0.948513,0.982431,calls/second,milliseconds
1741049637,11,139.120822,17.886167,0.018695,36.467424,4.779732,15.066289,139.120822,139.120822,139.120822,139.120822,0.391017,0.775586,0.948513,0.982431,calls/second,milliseconds
1741049638,11,139.120822,17.886167,0.018695,36.467424,4.779732,15.066289,139.120822,139.120822,139.120822,139.120822,0.377405,0.775586,0.948513,0.982431,calls/second,milliseconds
1741049639,11,139.120822,17.886167,0.018695,36.467424,4.779732,15.066289,139.120822,139.120822,139.120822,139.120822,0.364663,0.745556,0.939447,0.979204,calls/second,milliseconds
1741049640,11,139.120822,17.886167,0.018695,36.467424,4.779732,15.066289,139.120822,139.120822,139.120822,139.120822,0.352816,0.745556,0.939447,0.979204,calls/second,milliseconds
1741049641,11,139.120822,17.886167,0.018695,36.467424,4.779732,15.066289,139.120822,139.120822,139.120822,139.120822,0.341716,0.745556,0.939447,0.979204,calls/second,milliseconds
1741049642,11,139.120822,17.886167,0.018695,36.467424,4.779732,15.066289,139.120822,139.120822,139.120822,139.120822,0.331304,0.745556,0.939447,0.979204,calls/second,milliseconds
1741049643,13,139.120822,14.454054,0.018695,33.446648,0.582817,15.066289,139.120822,139.120822,139.120822,139.120822,0.380012,0.745556,0.939447,0.979204,calls/second,milliseconds
1741049644,15,139.120822,12.064277,0.010369,31.022377,0.436290,9.749633,139.120822,139.120822,139.120822,139.120822,0.425922,0.733918,0.933836,0.977103,calls/second,milliseconds
1741049645,15,139.120822,12.064277,0.010369,31.022377,0.436290,9.749633,139.120822,139.120822,139.120822,139.120822,0.413983,0.733918,0.933836,0.977103,calls/second,milliseconds
1741049646,15,139.120822,12.064277,0.010369,31.022377,0.436290,9.749633,139.120822,139.120822,139.120822,139.120822,0.402660,0.733918,0.933836,0.977103,calls/second,milliseconds
1741049647,30,167.369298,12.403908,0.001783,37.411644,0.044594,4.674288,139.120822,167.369298,167.369298,167.369298,0.783821,0.733918,0.933836,0.977103,calls/second,milliseconds
1741049648,62,167.369298,6.453656,0.001783,25.857807,0.181832,1.731589,25.250465,139.120822,167.369298,167.369298,1.577750,0.733918,0.933836,0.977103,calls/second,milliseconds
1741049649,62,167.369298,6.453656,0.001783,25.857807,0.181832,1.731589,25.250465,139.120822,167.369298,167.369298,1.538076,1.442811,1.077075,1.024875,calls/second,milliseconds
1741049650,62,167.369298,6.453656,0.001783,25.857807,0.181832,1.731589,25.250465,139.120822,167.369298,167.369298,1.500450,1.442811,1.077075,1.024875,calls/second,milliseconds
1741049651,62,167.369298,6.453656,0.001783,25.857807,0.181832,1.731589,25.250465,139.120822,167.369298,167.369298,1.464373,1.442811,1.077075,1.024875,calls/second,milliseconds
1741049652,62,167.369298,6.453656,0.001783,25.857807,0.181832,1.731589,25.250465,139.120822,167.369298,167.369298,1.430226,1.442811,1.077075,1.024875,calls/second,milliseconds
1741049653,64,167.369298,6.737778,0.001783,25.547833,0.200527,1.784619,26.109822,139.120822,167.369298,167.369298,1.441793,1.442811,1.077075,1.024875,calls/second,milliseconds
1741049654,64,167.369298,6.737778,0.001783,25.547833,0.200527,1.784619,26.109822,139.120822,167.369298,167.369298,1.409190,1.359432,1.065884,1.021413,calls/second,milliseconds
1741049655,98,167.369298,5.472697,0.001783,20.947543,0.496555,1.606392,26.109822,45.016623,167.369298,167.369298,2.110672,1.359432,1.065884,1.021413,calls/second,milliseconds
1741049656,155,167.369298,3.533310,0.001783,16.466055,0.430038,0.779898,15.066289,37.149121,45.016623,167.369298,3.267138,1.359432,1.065884,1.021413,calls/second,milliseconds
1741049657,161,167.369298,3.401530,0.001783,16.145956,0.359345,0.745022,15.066289,37.149121,45.016623,167.369298,3.322773,1.359432,1.065884,1.021413,calls/second,milliseconds
1741049658,188,167.369298,2.979986,0.001783,14.863279,0.430038,0.745022,8.013996,27.160850,45.016623,167.369298,3.800325,1.359432,1.065884,1.021413,calls/second,milliseconds
1741049659,210,167.369298,2.691016,0.001783,14.010244,0.364104,0.737620,5.823392,27.160850,45.016623,167.369298,4.159651,3.329583,1.478009,1.159798,calls/second,milliseconds
1741049660,210,167.369298,2.691016,0.001783,14.010244,0.364104,0.737620,5.823392,27.160850,45.016623,167.369298,4.078371,3.329583,1.478009,1.159798,calls/second,milliseconds
