t,value
1741049615,0
1741049616,0
1741049617,0
1741049618,0
1741049619,0
1741049620,0
1741049621,0
1741049622,0
1741049623,0
1741049624,0
1741049625,0
1741049626,0
1741049627,0
1741049628,0
1741049629,0
1741049630,0
1741049631,0
1741049632,0
1741049633,0
1741049634,0
1741049635,0
1741049636,0
1741049637,1176
1741049638,1176
1741049639,1176
1741049640,1176
1741049641,1176
1741049642,1176
1741049643,1176
1741049644,1176
1741049645,1176
1741049646,1176
1741049647,1176
1741049648,1176
1741049649,200632
1741049650,200632
1741049651,266168
1741049652,15345878
1741049653,15345878
1741049654,15345878
1741049655,21144036
1741049656,23056111
1741049657,50128889
1741049658,56123833
1741049659,56123833
1741049660,56123833
1741049661,56123833
1741049661,56123833
1741049661,56123833
