t,value
1741049615,0
1741049616,0
1741049617,0
1741049618,0
1741049619,0
1741049620,0
1741049621,0
1741049622,0
1741049623,3
1741049624,3
1741049625,3
1741049626,3
1741049627,3
1741049628,3
1741049629,3
1741049630,3
1741049631,3
1741049632,3
1741049633,4
1741049634,4
1741049635,4
1741049636,4
1741049637,4
1741049638,4
1741049639,4
1741049640,4
1741049641,4
1741049642,4
1741049643,4
1741049644,4
1741049645,4
1741049646,4
1741049647,4
1741049648,4
1741049649,4
1741049650,4
1741049651,4
1741049652,4
1741049653,5
1741049654,5
1741049655,5
1741049656,5
1741049657,5
1741049658,5
1741049659,5
1741049660,5
1741049661,5
1741049661,5
1741049661,5
