t,count
1741049615,0
1741049616,0
1741049617,0
1741049618,1
1741049619,1
1741049620,1
1741049621,1
1741049622,1
1741049623,1
1741049624,1
1741049625,1
1741049626,1
1741049627,1
1741049628,1
1741049629,1
1741049630,1
1741049631,1
1741049632,1
1741049633,1
1741049634,1
1741049635,1
1741049636,1
1741049637,5
1741049638,7
1741049639,21
1741049640,21
1741049641,21
1741049642,21
1741049643,21
1741049644,21
1741049645,21
1741049646,21
1741049647,21
1741049648,21
1741049649,21
1741049650,21
1741049651,21
1741049652,21
1741049653,21
1741049654,21
1741049655,21
1741049656,21
1741049657,21
1741049658,21
1741049659,21
1741049660,21
1741049661,21
1741049661,21
1741049661,21
